Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-02-02,CESC,EQ,450.35,452.5,453.0,438.75,440.55,441.95,448.85,358022,16069944510000.0,13074,137491,0.384
2016-02-03,CESC,EQ,441.95,435.3,448.4,426.55,436.45,439.3,434.53,494537,21489162520000.0,17208,61947,0.1253
2016-02-04,CESC,EQ,439.3,445.0,448.45,431.95,435.5,435.35,438.19,361545,15842459930000.002,22103,61977,0.1714
2016-02-05,CESC,EQ,435.35,440.0,451.45,436.0,449.0,449.8,445.34,557589,24831887925000.0,23502,137747,0.247
2016-02-08,CESC,EQ,449.8,452.0,458.2,445.45,445.75,447.4,451.35,614072,27715973480000.0,16649,282314,0.4597
2016-02-09,CESC,EQ,447.4,447.0,450.5,427.5,427.8,432.2,437.85,563656,24679897005000.0,12396,174141,0.3089
2016-02-10,CESC,EQ,432.2,423.0,442.0,412.5,441.8,439.65,428.71,1054803,45220707920000.0,28541,507953,0.4816
2016-02-11,CESC,EQ,439.65,438.5,444.8,412.0,418.55,417.7,427.46,481388,20577314300000.0,12375,124567,0.2588
2016-02-12,CESC,EQ,417.7,419.25,427.2,404.55,413.0,416.6,416.25,520584,21669193170000.0,17544,191614,0.36810000000000004
2016-02-15,CESC,EQ,416.6,421.8,434.5,420.0,432.25,431.85,429.81,365545,15711475515000.0,15205,159073,0.43520000000000003
2016-02-16,CESC,EQ,431.85,433.9,438.0,422.05,429.0,424.65,430.3,734556,31607924795000.0,11180,329071,0.44799999999999995
2016-02-17,CESC,EQ,424.65,424.0,434.05,408.75,433.6,432.1,423.28,439813,18616476620000.0,13075,48687,0.1107
2016-02-18,CESC,EQ,432.1,438.0,442.65,422.6,430.05,429.65,437.04,589657,25770316240000.0,16709,215356,0.3652
2016-02-19,CESC,EQ,429.65,427.95,436.65,422.4,433.6,433.4,431.47,300855,12981063490000.0,16067,79661,0.26480000000000004
2016-02-22,CESC,EQ,433.4,439.0,450.4,432.05,447.7,447.45,441.22,323535,14275026440000.0,22200,112598,0.348
2016-02-23,CESC,EQ,447.45,449.8,453.1,441.4,443.4,446.35,447.81,418959,18761312370000.0,31587,155893,0.37210000000000004
2016-02-24,CESC,EQ,446.35,445.95,445.95,432.1,440.3,438.65,437.52,399341,17471883915000.0,14024,105010,0.263
2016-02-25,CESC,EQ,438.65,440.0,441.0,428.4,430.0,430.95,433.65,443189,19218850150000.0,14815,179252,0.4045
2016-02-26,CESC,EQ,430.95,431.35,444.2,421.3,436.6,434.75,434.03,493278,21409688910000.0,18280,118686,0.24059999999999998
2016-02-29,CESC,EQ,434.75,434.25,444.0,425.4,440.5,437.2,436.52,450543,19667003885000.0,12945,187500,0.41619999999999996
2016-03-01,CESC,EQ,437.2,442.0,453.0,438.0,452.8,451.35,448.29,307534,13786367605000.002,12106,122140,0.3972
2016-03-02,CESC,EQ,451.35,454.0,465.35,453.95,463.0,460.4,460.28,469309,21601337265000.0,19218,197250,0.4203
2016-03-03,CESC,EQ,460.4,461.15,469.0,453.0,460.75,459.95,461.45,391530,18067132170000.0,13175,80941,0.20670000000000002
2016-03-04,CESC,EQ,459.95,462.9,464.95,455.6,457.05,458.55,459.71,198736,9136011480000.0,5393,74455,0.37460000000000004
2016-03-08,CESC,EQ,458.55,458.55,474.75,458.0,467.45,468.05,469.88,343844,16156456755000.002,13420,103245,0.3003
2016-03-09,CESC,EQ,468.05,467.75,478.0,462.0,473.0,476.4,471.42,291522,13743071960000.0,14285,104976,0.3601
2016-03-10,CESC,EQ,476.4,478.0,481.5,467.0,467.15,468.7,472.49,236691,11183382110000.0,8581,81001,0.3422
2016-03-11,CESC,EQ,468.7,469.0,473.65,457.45,464.0,461.35,463.24,426339,19749726550000.0,13349,123608,0.2899
2016-03-14,CESC,EQ,461.35,463.0,468.9,455.8,462.6,464.75,462.21,288684,13343270200000.0,11989,94538,0.3275
2016-03-15,CESC,EQ,464.75,464.5,483.5,462.8,482.75,479.8,475.24,546602,25976476155000.0,16520,256289,0.46890000000000004
2016-03-16,CESC,EQ,479.8,481.0,485.85,468.05,476.2,477.85,475.18,543439,25822883525000.0,13508,168639,0.3103
2016-03-17,CESC,EQ,477.85,475.9,475.9,459.55,460.7,463.5,468.44,256026,11993391735000.0,9547,114344,0.4466
2016-03-18,CESC,EQ,463.5,463.5,476.8,462.95,474.3,474.15,469.96,263374,12377493325000.0,9734,111912,0.42490000000000006
2016-03-21,CESC,EQ,474.15,474.5,482.7,470.1,473.35,475.3,477.57,265635,12685814260000.0,7479,86143,0.3243
2016-03-22,CESC,EQ,475.3,475.0,482.0,474.15,481.5,480.1,479.38,339034,16252717490000.0,14571,143075,0.42200000000000004
2016-03-23,CESC,EQ,480.1,482.95,486.0,471.0,473.3,472.55,476.29,351294,16731735705000.002,9118,139631,0.3975
2016-03-28,CESC,EQ,472.55,474.5,476.25,461.05,461.25,462.45,468.19,316443,14815607140000.0,13092,120085,0.37950000000000006
2016-03-29,CESC,EQ,462.45,465.9,465.9,454.5,459.75,459.8,459.05,394389,18104524375000.0,9073,166752,0.4228
2016-03-30,CESC,EQ,459.8,460.1,471.95,460.1,470.0,470.3,467.07,204756,9563605770000.0,6247,54863,0.26789999999999997
2016-03-31,CESC,EQ,470.3,475.0,477.0,468.05,476.0,472.7,472.57,624716,29522438800000.0,12925,316268,0.5063000000000001
2016-04-01,CESC,EQ,472.7,471.45,477.2,466.35,473.45,473.95,472.49,214030,10112620140000.0,10602,83896,0.392
2016-04-04,CESC,EQ,473.95,473.5,482.0,472.7,474.3,474.65,476.51,389577,18563694860000.0,13195,214502,0.5506000000000001
2016-04-05,CESC,EQ,474.65,474.4,481.8,471.05,473.5,472.3,474.87,421568,20019197760000.0,20645,275523,0.6536
2016-04-06,CESC,EQ,472.3,474.9,475.3,467.55,470.55,471.5,470.84,106042,4992879850000.0,5117,36162,0.341
2016-04-07,CESC,EQ,471.5,472.0,477.8,468.5,470.15,471.65,472.43,377139,17817225740000.0,9776,196294,0.5205
2016-04-08,CESC,EQ,471.65,476.65,476.65,470.0,474.45,472.95,472.73,102374,4839535570000.0,3469,33385,0.3261
2016-04-11,CESC,EQ,472.95,476.95,479.3,471.5,475.0,475.9,475.56,163037,7753306184999.999,6560,47432,0.2909
2016-04-12,CESC,EQ,475.9,477.0,498.4,475.5,490.85,491.15,489.39,629781,30821021489999.996,15892,190999,0.3033
2016-04-13,CESC,EQ,491.15,495.0,505.0,495.0,497.0,498.15,501.32,486756,24401953780000.0,12286,188501,0.3873
2016-04-18,CESC,EQ,498.15,495.0,510.95,493.0,508.4,505.85,506.68,390257,19773675835000.0,12104,183430,0.47000000000000003
2016-04-20,CESC,EQ,505.85,507.0,536.0,505.3,528.0,525.95,525.72,1019253,53584609865000.0,23468,365894,0.359
2016-04-21,CESC,EQ,525.95,526.6,531.8,517.15,519.0,519.1,524.77,311956,16370656705000.002,13669,143372,0.4596
2016-04-22,CESC,EQ,519.1,517.7,538.0,515.8,538.0,535.5,531.79,448863,23870148550000.0,8880,118452,0.2639
2016-04-25,CESC,EQ,535.5,542.9,551.5,535.0,546.5,547.7,543.5,675630,36720247345000.0,31364,300606,0.4449
2016-04-26,CESC,EQ,547.7,546.7,550.85,538.9,550.0,547.35,545.19,306456,16707620460000.0,15887,110235,0.3597
2016-04-27,CESC,EQ,547.35,548.8,556.25,542.05,551.45,553.3,549.77,386955,21273662180000.0,12321,69069,0.17850000000000002
2016-04-28,CESC,EQ,553.3,553.3,557.0,528.75,529.5,534.65,541.06,936693,50680291505000.0,16036,436635,0.4661
2016-04-29,CESC,EQ,534.65,530.0,540.5,526.25,540.0,538.5,532.74,334149,17801542650000.0,7603,36166,0.1082
2016-05-02,CESC,EQ,538.5,534.1,546.8,533.0,540.2,542.1,540.77,293984,15897889660000.0,10264,44283,0.1506
2016-05-03,CESC,EQ,542.1,538.5,551.0,532.5,533.5,535.3,541.82,212086,11491310815000.0,5294,41111,0.1938
2016-05-04,CESC,EQ,535.3,535.0,542.0,528.35,528.85,530.5,535.45,191264,10241162130000.0,6371,55757,0.2915
2016-05-05,CESC,EQ,530.5,533.9,533.95,520.0,526.8,524.2,525.28,240078,12610894000000.0,6254,72758,0.3031
2016-05-06,CESC,EQ,524.2,524.0,544.6,519.5,543.0,542.4,532.54,366541,19519676235000.0,11903,65793,0.1795
2016-05-09,CESC,EQ,542.4,546.95,548.7,534.75,539.6,538.4,541.24,317050,17160130955000.002,7754,74777,0.2359
2016-05-10,CESC,EQ,538.4,539.75,546.7,531.8,533.6,533.6,538.28,213433,11488624995000.0,7050,67748,0.3174
2016-05-11,CESC,EQ,533.6,529.8,539.9,524.3,531.6,532.35,533.26,304710,16248869585000.0,10134,51001,0.1674
2016-05-12,CESC,EQ,532.35,535.0,540.55,528.15,535.6,535.5,534.29,302313,16152417144999.998,9792,64702,0.214
2016-05-13,CESC,EQ,535.5,535.0,545.0,532.8,544.0,542.2,540.99,306164,16563040840000.0,13137,102143,0.3336
2016-05-16,CESC,EQ,542.2,538.0,543.55,532.3,536.65,534.1,537.81,142353,7655926730000.0,3723,27282,0.1917
2016-05-17,CESC,EQ,534.1,540.1,543.0,535.25,538.05,538.15,539.14,310279,16728277300000.0,9028,82988,0.2675
2016-05-18,CESC,EQ,538.15,536.95,555.0,535.2,546.3,546.45,549.69,718587,39500035200000.0,14291,152276,0.2119
2016-05-19,CESC,EQ,546.45,547.7,554.5,534.5,551.75,551.9,547.94,1330054,72879359690000.0,28207,242564,0.18239999999999998
2016-05-20,CESC,EQ,551.9,557.0,561.0,549.0,554.45,555.15,555.49,525555,29194053739999.996,12526,130407,0.2481
2016-05-23,CESC,EQ,555.15,562.4,571.95,546.75,567.2,567.8,562.33,384221,21605979210000.0,11757,90751,0.23620000000000002
2016-05-24,CESC,EQ,567.8,569.95,577.0,558.0,559.25,560.5,567.5,423467,24031609925000.0,13369,137887,0.32560000000000006
2016-05-25,CESC,EQ,560.5,564.15,568.0,553.75,559.0,559.05,560.59,506450,28391262160000.004,9108,180114,0.3556
2016-05-26,CESC,EQ,559.05,559.0,563.5,555.2,559.0,559.05,559.87,459482,25724798490000.0,16711,190017,0.41350000000000003
2016-05-27,CESC,EQ,559.05,559.0,567.0,555.45,560.1,562.35,561.71,279918,15723292755000.002,11429,100126,0.3577
2016-05-30,CESC,EQ,562.35,563.7,563.7,552.35,555.35,556.65,556.85,189517,10553303790000.0,6878,44232,0.2334
2016-05-31,CESC,EQ,556.65,553.25,559.2,542.95,546.7,544.5,547.0,462570,25302584480000.0,14329,271251,0.5864
2016-06-01,CESC,EQ,544.5,545.0,548.85,539.2,543.15,542.45,544.47,240229,13079860715000.0,9301,103520,0.43090000000000006
2016-06-02,CESC,EQ,542.45,543.0,543.0,530.8,537.4,538.05,537.7,421512,22664525985000.0,19164,179388,0.42560000000000003
2016-06-03,CESC,EQ,538.05,538.6,558.8,538.6,552.0,548.4,551.77,622823,34365682575000.0,18342,237343,0.3811
2016-06-06,CESC,EQ,548.4,549.4,564.8,549.0,561.2,561.3,561.01,580489,32565906910000.004,30163,254879,0.4391
2016-06-07,CESC,EQ,561.3,562.7,566.0,550.1,553.65,554.65,557.34,448698,25007716830000.0,21826,189293,0.4219
2016-06-08,CESC,EQ,554.65,555.1,559.3,549.5,556.6,556.2,554.59,369217,20476271655000.0,13581,88529,0.2398
2016-06-09,CESC,EQ,556.2,556.9,563.9,554.95,556.9,556.3,558.9,148049,8274390965000.001,4294,30909,0.20879999999999999
2016-06-10,CESC,EQ,556.3,556.65,566.25,556.65,565.0,565.05,563.4,416624,23472393965000.0,8377,137526,0.3301
2016-06-13,CESC,EQ,565.05,561.25,564.2,548.45,553.0,552.35,555.12,317056,17600272540000.0,8805,118770,0.37460000000000004
2016-06-14,CESC,EQ,552.35,555.6,557.9,551.0,552.4,553.0,553.42,293944,16267526975000.0,8636,138982,0.4728
2016-06-15,CESC,EQ,553.0,554.05,582.5,553.75,581.0,577.6,571.2,594385,33951301335000.004,19714,219919,0.37
2016-06-16,CESC,EQ,577.6,582.75,587.95,572.65,580.0,578.6,581.67,593502,34522437835000.004,16071,164352,0.27690000000000003
2016-06-17,CESC,EQ,578.6,583.95,586.7,576.55,581.3,581.1,582.98,237006,13816912760000.0,10708,47970,0.2024
2016-06-20,CESC,EQ,581.1,580.0,580.4,575.0,577.0,577.2,577.48,154117,8899888730000.0,7250,81779,0.5306000000000001
2016-06-21,CESC,EQ,577.2,577.9,583.8,566.55,579.4,580.85,575.75,395334,22761267915000.0,13855,136093,0.3442
2016-06-22,CESC,EQ,580.85,588.7,592.25,572.05,573.0,575.8,584.02,693906,40525339290000.0,18065,130873,0.1886
2016-06-23,CESC,EQ,575.8,574.0,577.0,567.4,568.95,569.6,570.4,164084,9359319495000.0,6295,48857,0.2978
2016-06-24,CESC,EQ,569.6,557.55,578.9,547.45,575.9,575.8,565.19,446028,25209078625000.0,10342,168347,0.3774
2016-06-27,CESC,EQ,575.8,570.0,581.5,570.0,579.0,579.85,579.5,506272,29338635045000.0,9864,304083,0.6006
2016-06-28,CESC,EQ,579.85,575.0,587.3,573.05,582.95,584.55,580.39,299269,17369243694999.998,8378,77250,0.2581
2016-06-29,CESC,EQ,584.55,587.0,588.95,580.5,584.3,585.0,585.67,283687,16614667050000.0,7967,58598,0.2066
2016-06-30,CESC,EQ,585.0,586.0,600.0,585.0,600.0,596.85,593.21,647765,38426245855000.0,13099,135368,0.209
2016-07-01,CESC,EQ,596.85,598.3,605.85,595.0,599.25,598.4,599.93,493636,29614569539999.996,10613,209557,0.42450000000000004
2016-07-04,CESC,EQ,598.4,599.1,619.1,597.2,619.0,616.5,611.7,384138,23497877045000.0,16736,107820,0.2807
2016-07-05,CESC,EQ,616.5,615.1,619.4,602.05,604.0,604.5,609.76,191567,11681000610000.0,5872,45679,0.2384
2016-07-07,CESC,EQ,604.5,609.9,616.0,606.0,612.55,611.25,612.29,338405,20720365420000.0,12490,159466,0.4712
2016-07-08,CESC,EQ,611.25,615.8,619.45,604.3,610.0,609.35,612.63,347541,21291269615000.0,11777,145017,0.4173
2016-07-11,CESC,EQ,609.35,612.35,616.9,605.75,609.0,607.7,609.73,315799,19255364105000.0,8544,153721,0.4868
2016-07-12,CESC,EQ,607.7,609.0,614.7,601.1,603.8,604.05,606.44,287068,17408879735000.0,9427,133785,0.466
2016-07-13,CESC,EQ,604.05,607.85,608.95,593.4,599.0,598.85,599.93,358357,21498963220000.0,17009,154061,0.4299
2016-07-14,CESC,EQ,598.85,598.0,602.85,590.15,597.75,596.9,595.29,146410,8715678675000.0,6225,53481,0.3653
2016-07-15,CESC,EQ,596.9,598.0,600.85,583.0,584.0,584.65,590.3,258854,15280170644999.998,16210,117482,0.4539
2016-07-18,CESC,EQ,584.65,584.65,610.0,584.0,604.6,601.2,602.6,439977,26512970285000.0,16511,124437,0.2828
2016-07-19,CESC,EQ,601.2,604.95,616.0,602.1,608.3,608.3,610.27,496423,30295119720000.0,10467,99460,0.2004
2016-07-20,CESC,EQ,608.3,612.2,612.2,602.25,603.95,604.5,605.85,233209,14128895269999.998,9096,92743,0.39770000000000005
2016-07-21,CESC,EQ,604.5,604.2,608.0,592.0,592.2,594.8,601.39,295862,17792787355000.0,8608,112285,0.37950000000000006
2016-07-22,CESC,EQ,594.8,595.9,611.75,586.0,606.5,604.7,601.34,389045,23394712400000.0,10303,131701,0.3385
2016-07-25,CESC,EQ,604.7,605.1,620.0,599.0,619.0,616.3,611.54,305428,18678057340000.0,8096,116832,0.3825
2016-07-26,CESC,EQ,616.3,619.0,634.5,607.2,609.1,611.4,624.25,619902,38697548660000.0,14029,136231,0.2198
2016-07-27,CESC,EQ,611.4,610.0,618.75,604.35,608.9,609.7,610.81,409161,24991810140000.0,10976,61432,0.1501
2016-07-28,CESC,EQ,609.7,609.9,630.55,606.3,628.75,628.5,621.75,668681,41575369230000.0,13454,385961,0.5772
2016-07-29,CESC,EQ,628.5,630.5,632.0,610.3,614.5,614.6,620.66,240759,14942850355000.002,6385,67856,0.2818
2016-08-01,CESC,EQ,614.6,619.0,624.95,607.55,615.05,611.05,616.81,179812,11091058070000.0,4879,22102,0.1229
2016-08-02,CESC,EQ,611.05,611.05,617.1,602.1,604.8,605.4,607.46,129914,7891805450000.0,3723,31994,0.2463
2016-08-03,CESC,EQ,605.4,605.25,610.0,595.0,599.0,599.35,600.18,162103,9729090055000.0,5521,22934,0.14150000000000001
2016-08-04,CESC,EQ,599.35,601.2,616.4,594.0,610.55,609.95,608.19,348881,21218490445000.0,7663,27276,0.0782
2016-08-05,CESC,EQ,609.95,610.0,620.85,610.0,617.0,617.3,617.04,206575,12746575190000.0,5413,45359,0.21960000000000002
2016-08-08,CESC,EQ,617.3,618.05,629.5,615.0,627.5,627.4,624.03,349532,21811749825000.0,9189,161233,0.46130000000000004
2016-08-09,CESC,EQ,627.4,627.0,639.0,621.95,626.05,628.55,632.08,567978,35900705810000.0,9031,297477,0.5236999999999999
2016-08-10,CESC,EQ,628.55,628.0,636.85,620.55,626.9,626.55,627.34,263572,16535009510000.0,5200,100938,0.383
2016-08-11,CESC,EQ,626.55,627.0,635.75,620.8,627.2,629.7,629.03,318039,20005746275000.0,7875,64729,0.20350000000000001
2016-08-12,CESC,EQ,629.7,630.9,644.0,630.8,638.6,639.65,640.33,341230,21849919900000.0,7370,88571,0.2596
2016-08-16,CESC,EQ,639.65,640.4,654.9,640.4,652.25,651.15,647.86,372829,24154109800000.0,10984,129119,0.34630000000000005
2016-08-17,CESC,EQ,651.15,654.65,656.7,645.2,653.0,652.0,650.62,240968,15677894605000.002,13020,51784,0.21489999999999998
2016-08-18,CESC,EQ,652.0,653.5,658.3,649.0,654.9,655.5,654.52,132667,8683297450000.0,3302,35735,0.26940000000000003
2016-08-19,CESC,EQ,655.5,655.5,663.9,652.5,659.0,660.05,658.87,126343,8324356430000.0,3641,33968,0.26890000000000003
2016-08-22,CESC,EQ,660.05,660.0,660.0,646.05,652.55,654.3,652.99,158967,10380356640000.0,5282,40096,0.2522
2016-08-23,CESC,EQ,654.3,654.3,658.9,648.0,650.95,651.4,652.4,190923,12455885230000.0,5600,42657,0.22340000000000002
2016-08-24,CESC,EQ,651.4,653.0,654.15,646.75,650.9,650.5,650.42,136209,8859357840000.0,3571,48309,0.3547
2016-08-25,CESC,EQ,650.5,651.3,660.0,648.5,660.0,658.2,653.79,291969,19088624930000.0,7240,69495,0.23800000000000002
2016-08-26,CESC,EQ,658.2,662.1,664.95,648.85,653.4,652.3,656.68,153907,10106823695000.0,4030,36205,0.2352
2016-08-29,CESC,EQ,652.3,653.4,655.0,646.0,655.0,651.9,649.48,80458,5225568225000.0,2473,29522,0.3669
2016-08-30,CESC,EQ,651.9,653.0,659.5,651.0,654.05,655.1,655.2,158582,10390313130000.0,5964,37537,0.23670000000000002
2016-08-31,CESC,EQ,655.1,655.1,669.95,654.05,668.05,666.6,663.85,401238,26636229270000.0,10224,67799,0.16899999999999998
2016-09-01,CESC,EQ,666.6,670.0,683.0,658.0,663.0,661.05,674.0,687971,46368994175000.0,16718,131293,0.1908
2016-09-02,CESC,EQ,661.05,664.9,676.9,663.5,672.7,674.45,672.61,447097,30072024310000.004,11189,208754,0.4669
2016-09-06,CESC,EQ,674.45,674.45,678.95,667.4,669.95,671.5,671.33,257976,17318639944999.998,10136,67095,0.2601
2016-09-07,CESC,EQ,671.5,672.3,681.5,670.1,673.0,672.8,675.96,301368,20371183975000.0,14161,126315,0.4191
2016-09-08,CESC,EQ,672.8,670.0,672.75,663.5,667.45,670.4,667.85,182463,12185844855000.0,9042,83221,0.4561
2016-09-09,CESC,EQ,670.4,671.2,681.4,633.65,634.95,642.35,662.88,513939,34068060155000.0,16044,216346,0.42100000000000004
2016-09-12,CESC,EQ,642.35,631.0,648.0,624.35,635.0,637.35,634.14,374859,23771285195000.0,9391,128061,0.34159999999999996
2016-09-14,CESC,EQ,637.35,638.0,658.0,636.6,654.8,653.55,649.91,831282,54026023510000.0,20578,122436,0.14730000000000001
2016-09-15,CESC,EQ,653.55,658.0,673.55,645.0,652.0,648.3,659.18,647827,42703772845000.0,20840,141752,0.2188
2016-09-16,CESC,EQ,648.3,657.0,663.8,649.3,653.35,653.2,656.49,281961,18510464475000.0,9819,81425,0.2888
2016-09-19,CESC,EQ,653.2,654.7,660.4,646.35,655.0,648.8,650.86,148588,9671072400000.0,4488,39015,0.2626
2016-09-20,CESC,EQ,648.8,644.05,650.75,639.0,640.2,641.75,642.93,146682,9430680605000.0,6289,33588,0.22899999999999998
2016-09-21,CESC,EQ,641.75,638.1,651.0,636.7,643.05,643.35,645.45,280625,18112942905000.0,8326,126588,0.4511
2016-09-22,CESC,EQ,643.35,654.0,654.0,639.7,645.55,644.0,643.4,184731,11885654840000.0,5495,83183,0.45030000000000003
2016-09-23,CESC,EQ,644.0,641.35,651.6,641.35,643.4,645.5,646.65,214367,13862057794999.998,5620,81910,0.3821
2016-09-26,CESC,EQ,645.5,650.0,650.0,639.55,640.0,641.05,642.84,169749,10912082005000.0,5210,89584,0.5277000000000001
2016-09-27,CESC,EQ,641.05,645.0,648.9,614.0,618.6,617.15,630.74,437587,27600377900000.0,10825,140295,0.32060000000000005
2016-09-28,CESC,EQ,617.15,618.7,626.85,607.0,624.3,622.0,617.15,771243,47597419845000.0,18192,277428,0.3597
2016-09-29,CESC,EQ,622.0,624.7,631.95,604.2,604.75,609.5,615.75,545582,33594167135000.004,10009,225935,0.41409999999999997
2016-09-30,CESC,EQ,609.5,601.05,614.6,600.0,608.4,610.75,608.61,254608,15495733905000.002,7410,90181,0.3542
2016-10-03,CESC,EQ,610.75,611.0,630.2,611.0,627.0,624.6,623.83,370573,23117331075000.0,8032,99060,0.26730000000000004
2016-10-04,CESC,EQ,624.6,627.0,638.0,625.0,634.0,632.4,631.63,384443,24282453640000.0,11280,60278,0.1568
2016-10-05,CESC,EQ,632.4,633.0,635.45,609.4,615.4,614.0,620.83,542225,33663093820000.0,13207,274790,0.5068
2016-10-06,CESC,EQ,614.0,614.0,628.8,609.05,621.65,623.65,620.22,465957,28899600745000.0,11490,67415,0.14470000000000002
2016-10-07,CESC,EQ,623.65,623.65,634.5,619.85,628.5,629.35,629.21,259474,16326462235000.0,6190,45240,0.17440000000000003
2016-10-10,CESC,EQ,629.35,629.35,641.75,623.8,628.0,626.2,634.36,306007,19411796125000.0,7867,56016,0.18309999999999998
2016-10-13,CESC,EQ,626.2,624.1,624.95,596.0,597.95,600.75,607.17,573809,34840086855000.0,21052,329696,0.5746
2016-10-14,CESC,EQ,600.75,599.5,606.75,590.3,604.0,602.65,599.99,679986,40798156120000.0,24073,358802,0.5277000000000001
2016-10-17,CESC,EQ,602.65,602.7,604.5,591.25,595.75,594.8,594.29,430630,25591776750000.0,11308,231084,0.5366
2016-10-18,CESC,EQ,594.8,598.0,606.25,596.5,605.3,604.15,602.3,269722,16245358094999.998,11032,83423,0.3093
2016-10-19,CESC,EQ,604.15,604.5,616.9,603.15,611.5,613.2,612.62,233942,14331693585000.0,10232,65572,0.2803
2016-10-20,CESC,EQ,613.2,618.0,622.0,608.0,613.85,613.2,615.57,299151,18414785710000.0,10762,90407,0.30219999999999997
2016-10-21,CESC,EQ,613.2,614.0,618.9,607.75,617.5,616.3,613.49,150064,9206229295000.0,5551,33234,0.2215
2016-10-24,CESC,EQ,616.3,619.9,620.4,610.25,613.3,615.2,614.18,154097,9464295920000.0,9711,26483,0.17190000000000003
2016-10-25,CESC,EQ,615.2,618.0,621.55,609.05,615.1,617.3,616.63,110859,6835930145000.0,7875,28217,0.2545
2016-10-26,CESC,EQ,617.3,617.55,617.95,597.4,603.0,602.2,607.86,235743,14329891969999.998,13866,78790,0.3342
2016-10-27,CESC,EQ,602.2,599.0,618.0,592.0,613.15,614.05,610.27,497287,30348055675000.0,9039,253562,0.5099
2016-10-28,CESC,EQ,614.05,612.0,631.4,610.0,629.4,628.45,621.55,368217,22886478230000.0,9784,158860,0.4314
2016-10-30,CESC,EQ,628.45,634.0,634.8,623.6,626.9,626.8,628.76,36534,2297104255000.0,1024,13510,0.36979999999999996
2016-11-01,CESC,EQ,626.8,634.0,634.3,625.05,630.0,628.6,630.14,323026,20355084230000.0,10179,175245,0.5425
2016-11-02,CESC,EQ,628.6,628.0,632.35,615.15,623.2,626.05,626.13,278274,17423557010000.0,7632,125914,0.4525
2016-11-03,CESC,EQ,626.05,625.0,628.3,570.2,592.8,593.6,590.39,3150717,186014275625000.0,63347,1119522,0.3553
2016-11-04,CESC,EQ,593.6,585.0,596.05,578.4,585.0,586.2,587.92,507220,29820397780000.0,10520,246543,0.48610000000000003
2016-11-07,CESC,EQ,586.2,590.5,599.9,587.05,595.0,596.35,594.08,333669,19822658220000.0,9078,167258,0.5013000000000001
2016-11-08,CESC,EQ,596.35,595.0,601.0,581.55,591.35,591.95,589.46,500235,29486798414999.996,11861,156626,0.3131
2016-11-09,CESC,EQ,591.95,536.0,592.0,533.0,582.65,584.3,573.12,415589,23818274885000.0,10335,139386,0.3354
2016-11-10,CESC,EQ,584.3,591.1,598.55,581.4,597.5,594.65,594.29,263982,15688074700000.0,10608,102652,0.3889
2016-11-11,CESC,EQ,594.65,608.4,621.7,588.0,596.0,593.45,605.6,1133019,68616030454999.99,23658,444280,0.3921
2016-11-15,CESC,EQ,593.45,594.15,596.1,567.0,577.35,580.4,584.48,332810,19451986755000.0,7504,133033,0.3997
2016-11-16,CESC,EQ,580.4,584.5,595.95,578.2,587.0,588.35,589.47,435585,25676379915000.0,16765,275463,0.6324000000000001
2016-11-17,CESC,EQ,588.35,582.25,598.2,579.0,594.0,593.5,591.54,253598,15001447865000.0,13950,114564,0.4518
2016-11-18,CESC,EQ,593.5,598.0,604.9,590.05,597.0,595.0,597.77,327296,19564883370000.0,9157,122102,0.37310000000000004
2016-11-21,CESC,EQ,595.0,595.0,603.7,573.65,578.75,578.3,583.0,698649,40731303980000.0,17756,147503,0.2111
2016-11-22,CESC,EQ,578.3,578.55,586.85,564.1,576.0,574.9,573.15,374142,21443814815000.0,11667,44824,0.1198
2016-11-23,CESC,EQ,574.9,579.0,582.0,565.4,567.45,568.75,570.26,408222,23279339395000.0,14776,103141,0.2527
2016-11-24,CESC,EQ,568.75,569.0,582.0,555.25,569.2,568.4,565.98,832764,47132865545000.0,15356,223784,0.2687
2016-11-25,CESC,EQ,568.4,573.9,578.9,568.0,576.0,574.6,572.87,144636,8285809280000.0,7931,32343,0.2236
2016-11-28,CESC,EQ,574.6,581.0,589.0,572.3,581.55,584.6,582.45,238722,13904451285000.0,9662,24764,0.1037
2016-11-29,CESC,EQ,584.6,583.55,592.85,581.05,583.0,584.4,588.27,213666,12569330330000.0,15269,44055,0.20620000000000002
2016-11-30,CESC,EQ,584.4,586.0,590.9,583.1,583.9,586.3,587.36,150402,8834064990000.0,7482,60068,0.3994
2016-12-01,CESC,EQ,586.3,586.35,603.9,585.2,596.3,595.05,595.39,671535,39982358590000.0,17840,75002,0.11170000000000001
2016-12-02,CESC,EQ,595.05,590.0,596.4,574.75,575.3,578.0,585.03,382516,22378162820000.0,11254,40265,0.10529999999999999
2016-12-05,CESC,EQ,578.0,578.0,585.0,569.1,579.0,581.3,580.5,137306,7970606830000.0,5920,32559,0.2371
2016-12-06,CESC,EQ,581.3,587.0,596.4,582.65,590.0,589.4,591.65,182066,10771996405000.0,5631,35268,0.1937
2016-12-07,CESC,EQ,589.4,595.85,595.85,581.55,589.95,587.8,589.41,138832,8182931370000.0,6540,19050,0.13720000000000002
2016-12-08,CESC,EQ,587.8,589.0,597.2,589.0,595.1,594.25,593.67,196427,11661269110000.0,9613,28573,0.14550000000000002
