Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-06-19,CADILAHC,EQ,233.95,232.1,239.0,231.8,237.8,237.9,235.57,2588680,60982290954999.99,44125,1186958,0.4585
2019-06-20,CADILAHC,EQ,237.9,237.9,243.65,234.0,242.9,242.55,239.6,1534833,36774985340000.0,39025,511254,0.3331
2019-06-21,CADILAHC,EQ,242.55,242.85,242.85,234.35,235.0,235.05,235.66,2472209,58258946125000.0,48784,1295450,0.524
2019-06-24,CADILAHC,EQ,235.05,235.7,236.75,224.55,225.4,229.05,232.5,2063844,47984675915000.0,27637,1149695,0.5571
2019-06-25,CADILAHC,EQ,229.05,226.0,232.8,223.15,231.0,230.4,228.83,2327066,53250519370000.0,36611,878663,0.3776
2019-06-26,CADILAHC,EQ,230.4,230.0,240.0,228.4,238.25,238.9,236.73,2899131,68632171854999.99,37083,1013272,0.34950000000000003
2019-06-27,CADILAHC,EQ,238.9,237.2,243.45,236.65,239.45,237.85,240.4,1639885,39422102435000.0,17878,547402,0.33380000000000004
2019-06-28,CADILAHC,EQ,237.85,239.0,242.9,237.85,240.8,241.7,241.08,945274,22788314735000.0,10402,226531,0.2396
2019-07-01,CADILAHC,EQ,241.7,240.0,246.25,239.05,240.5,240.35,242.0,1465009,35453871450000.0,13413,343784,0.2347
2019-07-02,CADILAHC,EQ,240.35,240.1,241.9,235.1,235.3,235.9,236.8,678953,16077498905000.002,15225,188465,0.2776
2019-07-03,CADILAHC,EQ,235.9,235.9,238.2,232.3,237.0,237.1,235.38,1163795,27393438700000.0,14411,362096,0.3111
2019-07-04,CADILAHC,EQ,237.1,237.7,238.6,235.25,236.2,236.75,236.78,450557,10668140455000.0,6602,101613,0.2255
2019-07-05,CADILAHC,EQ,236.75,237.8,237.8,226.85,230.0,228.7,230.75,1441720,33267970305000.0,9816,728876,0.5056
2019-07-08,CADILAHC,EQ,228.7,228.6,230.1,223.45,224.45,224.65,226.22,938900,21239881935000.0,14099,257754,0.2745
2019-07-09,CADILAHC,EQ,224.65,222.65,231.5,222.55,230.95,230.75,228.1,1215726,27730983330000.0,16158,337454,0.2776
2019-07-10,CADILAHC,EQ,230.75,230.9,232.95,227.25,227.65,228.3,230.53,811882,18716355300000.0,12122,171962,0.2118
2019-07-11,CADILAHC,EQ,228.3,229.0,236.5,229.0,233.85,234.35,233.81,1201526,28093031464999.996,17216,268975,0.22390000000000002
2019-07-12,CADILAHC,EQ,234.35,235.0,239.2,232.5,236.0,236.2,236.43,1241440,29351783360000.004,16465,339255,0.2733
2019-07-15,CADILAHC,EQ,236.2,236.15,238.9,230.7,237.6,238.3,235.74,1312592,30942564425000.0,12198,362392,0.2761
2019-07-16,CADILAHC,EQ,238.3,239.0,247.4,238.5,245.0,245.1,243.01,2930797,71220021510000.0,30268,873731,0.2981
2019-07-17,CADILAHC,EQ,245.1,246.05,246.95,238.75,240.9,240.85,242.51,2019218,48967456725000.0,16758,722266,0.3577
2019-07-18,CADILAHC,EQ,240.85,241.35,242.75,229.0,231.6,231.15,235.95,1239743,29252270625000.0,17997,446394,0.3601
2019-07-19,CADILAHC,EQ,231.15,234.7,235.55,227.3,228.0,228.4,231.17,1479637,34205105545000.0,21180,233888,0.15810000000000002
2019-07-22,CADILAHC,EQ,228.4,228.25,236.65,225.8,236.25,235.9,233.85,1707160,39922388550000.0,16499,546993,0.3204
2019-07-23,CADILAHC,EQ,235.9,236.1,237.65,233.1,236.0,235.75,235.37,932730,21953537845000.0,11889,319450,0.3425
