Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-10-17,CESC,EQ,782.3,782.6,792.1,776.55,790.3,790.25,787.9,278873,21972331505000.0,12905,84981,0.30469999999999997
2019-10-18,CESC,EQ,790.25,789.95,816.0,788.0,810.4,812.65,808.02,662249,53510906900000.0,22226,317630,0.4796
2019-10-22,CESC,EQ,812.65,813.95,820.0,798.7,801.5,804.6,808.19,540980,43721718645000.0,17368,327197,0.6048
2019-10-23,CESC,EQ,804.6,803.0,808.4,793.75,795.95,797.55,798.95,141367,11294479200000.0,5243,35331,0.24989999999999998
2019-10-24,CESC,EQ,797.55,801.8,811.0,790.1,809.5,805.9,801.33,235642,18882663730000.0,10392,114306,0.4851
2019-10-25,CESC,EQ,805.9,809.0,815.0,795.0,796.6,796.55,805.07,275544,22183116330000.0,15625,69166,0.251
2019-10-27,CESC,EQ,796.55,796.6,804.4,791.15,796.9,795.5,796.65,34362,2737439180000.0,2054,6398,0.1862
2019-10-29,CESC,EQ,795.5,797.0,821.0,792.0,810.95,810.75,810.5,239006,19371485905000.0,6989,64821,0.2712
2019-10-30,CESC,EQ,810.75,819.75,819.75,805.5,808.2,809.8,810.95,171937,13943296300000.0,4748,71781,0.4175
2019-10-31,CESC,EQ,809.8,811.0,815.65,796.0,798.0,798.3,800.88,290060,23230330710000.0,7310,139260,0.48009999999999997
2019-11-01,CESC,EQ,798.3,801.95,811.35,798.0,799.1,800.25,803.4,179150,14392913640000.0,4397,69736,0.3893
2019-11-04,CESC,EQ,800.25,802.95,834.65,800.45,825.8,825.7,823.64,718321,59163570204999.99,20454,217759,0.3031
2019-11-05,CESC,EQ,825.7,832.0,846.0,798.0,804.0,803.3,824.05,1357799,111889661215000.02,36946,189171,0.1393
2019-11-06,CESC,EQ,803.3,806.0,806.95,773.55,775.65,779.8,788.01,450993,35538509525000.0,11619,149347,0.3312
2019-11-07,CESC,EQ,779.8,779.4,786.85,770.4,778.95,776.65,778.58,231951,18059341465000.0,8438,36961,0.1593
2019-11-08,CESC,EQ,776.65,779.0,779.5,764.1,766.15,766.7,771.45,224536,17321816605000.002,7296,39469,0.17579999999999998
2019-11-11,CESC,EQ,766.7,766.0,771.6,758.8,767.95,768.35,764.53,150596,11513452225000.0,5716,22281,0.14800000000000002
2019-11-13,CESC,EQ,768.35,766.95,776.65,750.0,752.85,752.4,762.75,313503,23912532945000.0,22314,148522,0.4737
2019-11-14,CESC,EQ,752.4,752.5,768.8,744.85,763.8,759.15,759.07,442896,33618780510000.004,16174,126271,0.2851
2019-11-15,CESC,EQ,759.15,759.0,769.9,748.0,750.05,755.75,758.47,345704,26220645915000.0,14295,104524,0.3024
2019-11-18,CESC,EQ,755.75,758.0,766.5,747.95,763.0,761.55,758.79,269793,20471548730000.0,8561,68970,0.2556
2019-11-19,CESC,EQ,761.55,763.05,772.8,742.0,752.1,753.4,756.06,512061,38714999290000.0,20992,130014,0.2539
2019-11-20,CESC,EQ,753.4,753.0,763.0,747.7,750.0,749.7,753.07,272348,20509789970000.0,10637,80460,0.2954
2019-11-21,CESC,EQ,749.7,753.4,753.4,737.0,737.1,739.25,743.34,231683,17222016910000.0,6341,76855,0.33170000000000005
2019-11-22,CESC,EQ,739.25,739.0,747.6,730.35,745.0,745.85,740.38,319349,23644043275000.0,11716,97213,0.3044
2019-11-25,CESC,EQ,745.85,749.6,755.0,740.55,747.5,747.95,748.1,340008,25435920520000.0,10334,82752,0.2434
2019-11-26,CESC,EQ,747.95,749.5,754.7,729.55,734.0,731.8,738.98,296310,21896717330000.0,8488,128266,0.4329
2019-11-27,CESC,EQ,731.8,734.2,747.95,734.2,745.15,746.95,743.02,238266,17703541605000.0,7181,88243,0.3704
2019-11-28,CESC,EQ,746.95,747.8,755.0,736.6,750.0,749.4,746.16,292257,21806978195000.0,5856,114378,0.3914
2019-11-29,CESC,EQ,749.4,749.95,763.6,747.5,752.0,751.1,755.47,401188,30308746110000.004,8402,79475,0.1981
2019-12-02,CESC,EQ,751.1,755.75,769.7,741.0,745.0,745.55,757.94,511022,38732485995000.0,13258,100196,0.1961
2019-12-03,CESC,EQ,745.55,745.2,749.55,731.0,734.5,732.95,736.78,218827,16122761005000.002,8506,83289,0.38060000000000005
2019-12-04,CESC,EQ,732.95,734.0,741.0,726.5,738.0,738.35,734.08,403934,29652055160000.004,10453,134074,0.3319
2019-12-05,CESC,EQ,738.35,741.0,743.95,732.6,738.0,739.4,737.73,236181,17423668280000.002,8787,84051,0.35590000000000005
2019-12-06,CESC,EQ,739.4,739.85,739.9,720.0,723.15,725.0,727.63,224394,16327472890000.0,5428,59948,0.2672
2019-12-09,CESC,EQ,725.0,725.0,736.6,710.0,731.0,730.75,722.8,621862,44948446295000.0,13640,111782,0.17980000000000002
2019-12-10,CESC,EQ,730.75,733.0,734.3,716.85,719.85,718.75,724.55,133116,9644885620000.0,4483,50670,0.38060000000000005
2019-12-11,CESC,EQ,718.75,719.85,724.9,714.1,721.2,721.85,719.34,186316,13402535930000.0,5955,65769,0.353
2019-12-12,CESC,EQ,721.85,722.0,730.35,721.0,724.15,726.6,725.79,167933,12188432175000.0,5026,58806,0.3502
2019-12-13,CESC,EQ,726.6,726.0,738.8,726.0,734.1,734.0,733.35,151157,11085143080000.0,4379,26497,0.1753
